usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,month,year,is_weekend,usage_cpu_lag_1,usage_storage_lag_1,users_active_lag_1,usage_cpu_lag_3,usage_storage_lag_3,users_active_lag_3,usage_cpu_lag_7,usage_storage_lag_7,users_active_lag_7,usage_cpu_rolling_mean_3,usage_storage_rolling_mean_3,users_active_rolling_mean_3,usage_cpu_rolling_mean_7,usage_storage_rolling_mean_7,users_active_rolling_mean_7,usage_cpu_rolling_std_3,usage_cpu_rolling_std_7,usage_storage_rolling_std_3,usage_storage_rolling_std_7,users_active_rolling_std_3,users_active_rolling_std_7,cpu_per_user,storage_per_user,cpu_storage_ratio,econ_demand_ratio,system_stress,cpu_utilization_ratio,storage_efficiency,region_East US,region_North Europe,region_Southeast Asia,region_West US,type_Container,type_Storage,type_VM
82,1127,274,82.75,0.94,1,1,2023,1,69.0,1363.0,398.0,77.0,1551.0,307.0,73.0,1937.0,493.0,83.0,997.0,333.6666666666667,74.42857142857143,1297.2857142857142,326.42857142857144,14.52583904633395,19.051309166363897,445.4615583863551,439.17677317367117,62.13158080504095,41.62874464780774,0.29927007299270075,4.113138686131387,0.07275953859804792,88.03191489361703,77.08,0.7442857142857143,0.6502685284640172,0,1,0,0,0,0,1
94,1062,463,89.87,1.03,0,1,2023,0,82.0,1127.0,274.0,98.0,501.0,329.0,51.0,1863.0,291.0,81.66666666666667,1184.0,378.3333333333333,80.57142857142857,1182.857142857143,351.0,12.503332889007364,17.067094488685374,158.388762227628,365.3598356741059,96.02256679204808,62.673758463969584,0.20302375809935205,2.2937365010799136,0.08851224105461393,87.25242718446601,96.82000000000001,0.8057142857142857,0.5929108485499464,0,1,0,0,0,0,1
52,627,217,90.92,0.86,0,1,2023,0,94.0,1062.0,463.0,69.0,1363.0,398.0,94.0,1564.0,356.0,76.0,938.6666666666666,318.0,74.57142857142857,1049.0,331.14285714285717,21.633307652783934,18.849024226354913,271.86087128039077,373.9897503051836,128.7672318565558,80.3522009062365,0.23963133640552994,2.889400921658986,0.08293460925039872,105.72093023255815,44.72,0.7457142857142857,0.5258145363408521,0,1,0,0,0,0,1
77,1877,487,114.66,0.98,0,1,2023,0,52.0,627.0,217.0,82.0,1127.0,274.0,50.0,1112.0,330.0,74.33333333333333,1188.6666666666667,389.0,78.42857142857143,1158.2857142857142,353.57142857142856,21.1266025033211,15.436505896274406,634.5536489008108,489.4250757387743,149.43895074578114,99.58891695842655,0.15811088295687886,3.8542094455852154,0.041022908897176344,117.0,75.46,0.7842857142857144,0.5805943430003581,0,1,0,0,0,0,1
91,1156,319,100.68,0.86,0,1,2023,0,77.0,1877.0,487.0,94.0,1062.0,463.0,77.0,1551.0,307.0,73.33333333333333,1220.0,341.0,80.42857142857143,1101.857142857143,355.2857142857143,19.756855350316588,16.11269833451393,627.4527870684775,458.3871829837847,136.3378157372341,98.75342067613705,0.2852664576802508,3.623824451410658,0.078719723183391,117.06976744186048,78.26,0.8042857142857143,0.5523093447905477,0,1,0,0,0,0,1
96,1508,293,94.56,1.01,0,1,2023,0,91.0,1156.0,319.0,52.0,627.0,217.0,98.0,501.0,329.0,88.0,1513.6666666666667,366.3333333333333,80.14285714285714,1245.7142857142858,350.14285714285717,9.848857801796104,15.763127560106554,360.53340113411645,391.52935789700155,105.30590360152337,101.25615795500796,0.32764505119453924,5.146757679180888,0.0636604774535809,93.62376237623762,96.96000000000001,0.8014285714285715,0.6244181883279627,0,1,0,0,0,0,1
82,1456,378,88.49,1.04,1,1,2023,1,96.0,1508.0,293.0,77.0,1877.0,487.0,69.0,1363.0,398.0,89.66666666666667,1373.3333333333333,330.0,82.0,1259.0,347.2857142857143,7.094598884597589,14.977761292440663,190.00350873953246,397.7017307815832,43.5545634807651,99.9545134643992,0.21693121693121692,3.8518518518518516,0.05631868131868132,85.08653846153845,85.28,0.82,0.631077694235589,0,1,0,0,0,0,1
85,1917,391,93.99,0.97,1,1,2023,1,82.0,1456.0,378.0,91.0,1156.0,319.0,82.0,1127.0,274.0,87.66666666666667,1627.0,354.0,82.42857142857143,1371.857142857143,364.0,7.371114795831996,15.02062074679499,252.48960374637304,461.04642881580776,53.22593352868502,95.33275058096943,0.21739130434782608,4.9028132992327365,0.04434011476264997,96.89690721649484,82.45,0.8242857142857144,0.6876476906552095,0,1,0,0,0,0,1
56,1217,422,93.98,1.19,0,1,2023,0,85.0,1917.0,391.0,96.0,1508.0,293.0,94.0,1062.0,463.0,74.33333333333333,1530.0,397.0,77.0,1394.0,358.14285714285717,15.947831618540913,16.891812612426573,355.8187740971524,447.1986881316478,22.60530911091455,89.3055216124747,0.13270142180094788,2.8838862559241707,0.04601479046836483,78.9747899159664,66.64,0.7699999999999999,0.6987468671679198,0,1,0,0,0,0,1
51,528,364,99.87,0.89,0,1,2023,0,56.0,1217.0,422.0,82.0,1456.0,378.0,52.0,627.0,217.0,64.0,1220.6666666666667,392.3333333333333,76.85714285714286,1379.857142857143,379.14285714285717,18.35755975068582,17.140872901037564,694.5072593813065,476.1279339881348,29.022979401386916,64.39313775920674,0.1401098901098901,1.4505494505494505,0.09659090909090909,112.21348314606742,45.39,0.7685714285714287,0.6916577157178662,0,1,0,0,0,0,1
98,1932,316,108.23,0.88,0,1,2023,0,51.0,528.0,364.0,85.0,1917.0,391.0,77.0,1877.0,487.0,68.33333333333333,1225.6666666666667,367.3333333333333,79.85714285714286,1387.7142857142858,354.7142857142857,25.813433195399124,18.91585376898236,702.0401223102092,486.0496251364034,53.07855813163474,46.64659432268085,0.310126582278481,6.113924050632911,0.050724637681159424,122.98863636363637,86.24,0.7985714285714286,0.695596133190118,0,1,0,0,0,0,1
57,1645,363,102.09,0.8,0,1,2023,0,98.0,1932.0,316.0,56.0,1217.0,422.0,91.0,1156.0,319.0,68.66666666666667,1368.3333333333333,347.6666666666667,75.0,1457.5714285714287,361.0,25.57994005726623,19.916492328386205,741.762989999726,482.3224568491006,27.428695436227507,43.91658760271183,0.15702479338842976,4.53168044077135,0.034650455927051675,127.6125,45.6,0.75,0.7306122448979592,0,1,0,0,0,0,1
67,723,438,86.72,1.02,0,1,2023,0,57.0,1645.0,363.0,51.0,528.0,364.0,96.0,1508.0,293.0,74.0,1433.3333333333333,372.3333333333333,70.85714285714286,1345.4285714285713,381.7142857142857,21.377558326431956,17.714669734700767,631.6821458085813,554.5012344870111,61.53318887668125,40.565643450725766,0.15296803652968036,1.6506849315068493,0.09266943291839558,85.01960784313725,68.34,0.7085714285714285,0.6744002864303617,0,1,0,0,0,0,1
83,1871,294,107.38,1.02,1,1,2023,1,67.0,723.0,438.0,98.0,1932.0,316.0,82.0,1456.0,378.0,69.0,1413.0,365.0,71.0,1404.7142857142858,369.7142857142857,13.11487704860401,17.823205847059786,608.1480083006113,589.3817988043954,72.02083032012334,52.51258352596469,0.282312925170068,6.363945578231292,0.04436130411544629,105.27450980392156,84.66,0.7100000000000001,0.7041174364482635,0,1,0,0,0,0,1
67,1297,448,98.84,0.97,1,1,2023,1,83.0,1871.0,294.0,57.0,1645.0,363.0,85.0,1917.0,391.0,72.33333333333333,1297.0,393.3333333333333,68.42857142857143,1316.142857142857,377.85714285714283,9.237604307034024,16.731777578977677,574.0000000000002,544.4380676659281,86.17037387254004,60.217463058010345,0.14955357142857142,2.8950892857142856,0.051657671549730146,101.89690721649485,64.99,0.6842857142857143,0.6597207303974221,0,1,0,0,0,0,1
74,1718,394,85.21,0.93,0,1,2023,0,67.0,1297.0,448.0,67.0,723.0,438.0,56.0,1217.0,422.0,74.66666666666667,1628.6666666666667,378.6666666666667,71.0,1387.7142857142858,373.85714285714283,8.020806277010658,15.864005379054372,297.24456821502025,561.8836517422785,78.13663246732182,57.672721950180595,0.18781725888324874,4.3604060913705585,0.04307334109429569,91.62365591397848,68.82000000000001,0.7100000000000001,0.695596133190118,0,1,0,0,0,0,1
85,1780,207,95.39,1.11,0,1,2023,0,74.0,1718.0,394.0,83.0,1871.0,294.0,51.0,528.0,364.0,75.33333333333333,1598.3333333333333,349.6666666666667,75.85714285714286,1566.5714285714287,351.42857142857144,9.073771725877483,13.789229751616187,262.7971334191714,425.2704461644992,126.46870495633823,85.80958987365989,0.4106280193236715,8.599033816425122,0.047752808988764044,85.93693693693693,94.35000000000001,0.7585714285714287,0.7852488363766559,0,1,0,0,0,0,1
88,585,325,103.44,0.82,0,1,2023,0,85.0,1780.0,207.0,67.0,1297.0,448.0,98.0,1932.0,316.0,82.33333333333333,1361.0,308.6666666666667,74.42857142857143,1374.142857142857,352.7142857142857,7.3711147958320185,11.42886904374389,672.7503251578555,525.3368533843877,94.56391136862588,85.25591726426634,0.27076923076923076,1.8,0.15042735042735042,126.14634146341464,72.16,0.7442857142857143,0.6887934121016829,0,1,0,0,0,0,1
70,1123,203,103.24,0.96,0,1,2023,0,88.0,585.0,325.0,74.0,1718.0,394.0,57.0,1645.0,363.0,81.0,1162.6666666666667,245.0,76.28571428571429,1299.5714285714287,329.85714285714283,9.643650760992976,8.901578244226982,598.4867027205646,517.4707261101372,69.31089380465383,101.86826226623715,0.3448275862068966,5.532019704433497,0.06233303650934995,107.54166666666667,67.2,0.7628571428571428,0.6514142499104906,0,1,0,0,0,0,1
53,1223,424,93.23,1.06,0,1,2023,0,70.0,1123.0,203.0,85.0,1780.0,207.0,67.0,723.0,438.0,70.33333333333333,977.0,317.3333333333333,74.28571428571429,1371.0,327.85714285714283,17.502380790433445,12.27075501228137,343.1442845218319,455.40641190040367,110.69929237955108,99.50113662906675,0.125,2.884433962264151,0.04333605887162715,87.95283018867924,56.18,0.7428571428571428,0.6872180451127818,0,1,0,0,0,0,1
93,833,336,110.31,1.09,1,1,2023,1,53.0,1223.0,424.0,88.0,585.0,325.0,83.0,1871.0,294.0,72.0,1059.6666666666667,321.0,75.71428571428571,1222.7142857142858,333.85714285714283,20.074859899884736,13.924969009113152,202.56686138984657,433.9534208052424,111.26095451684748,98.37924674684292,0.2767857142857143,2.4791666666666665,0.11164465786314526,101.20183486238531,101.37,0.7571428571428571,0.6128893662728249,0,1,0,0,0,0,1
64,1492,352,91.61,0.97,1,1,2023,1,93.0,833.0,336.0,70.0,1123.0,203.0,67.0,1297.0,448.0,70.0,1182.6666666666667,370.6666666666667,75.28571428571429,1250.5714285714287,320.14285714285717,20.66397831977183,14.27952246767243,331.346243879923,445.61899164452814,46.875722216658545,85.68825001408429,0.18181818181818182,4.238636363636363,0.04289544235924933,94.44329896907217,62.08,0.7528571428571428,0.6268528464017186,0,1,0,0,0,0,1
94,715,383,103.31,1.1,0,1,2023,0,64.0,1492.0,352.0,53.0,1223.0,424.0,74.0,1718.0,394.0,83.66666666666667,1013.3333333333334,357.0,78.14285714285714,1107.2857142857142,318.57142857142856,17.03917055884275,15.889499377771171,418.7150980479845,431.29445250536827,23.8956062906971,84.19591665248623,0.2454308093994778,1.866840731070496,0.13146853146853146,93.91818181818181,103.4,0.7814285714285714,0.5550304332259219,0,1,0,0,0,0,1
74,1492,310,95.21,0.98,0,1,2023,0,94.0,715.0,383.0,93.0,833.0,336.0,85.0,1780.0,207.0,77.33333333333333,1233.0,348.3333333333333,76.57142857142857,1066.142857142857,333.2857142857143,15.275252316519474,15.640302030940692,448.60115916033936,365.0800955824309,36.637867477970595,69.0934494862196,0.23870967741935484,4.812903225806451,0.049597855227882036,97.15306122448979,72.52,0.7657142857142857,0.534407447189402,0,1,0,0,0,0,1
75,1436,490,88.94,0.88,0,2,2023,0,74.0,1492.0,310.0,64.0,1492.0,352.0,88.0,585.0,325.0,81.0,1214.3333333333333,394.3333333333333,74.71428571428571,1187.7142857142858,356.85714285714283,11.269427669584656,14.806690894257738,433.3408973698806,316.6331811869562,90.5336033378399,90.59512233269619,0.15306122448979592,2.9306122448979592,0.05222841225626741,101.06818181818181,66.0,0.7471428571428572,0.5953455066237021,0,1,0,0,0,0,1
81,1664,414,108.13,1.14,0,2,2023,0,75.0,1436.0,490.0,94.0,715.0,383.0,70.0,1123.0,203.0,76.66666666666667,1530.6666666666667,404.6666666666667,76.28571428571429,1265.0,387.0,3.7859388972002144,14.806690894257741,118.81638495314408,361.10663245085965,90.36223399923962,61.207298039803256,0.1956521739130435,4.019323671497585,0.048677884615384616,94.85087719298247,92.33999999999999,0.7628571428571428,0.6340852130325815,0,1,0,0,0,0,1
50,812,446,99.28,1.1,0,2,2023,0,81.0,1664.0,414.0,74.0,1492.0,310.0,53.0,1223.0,424.0,68.66666666666667,1304.0,450.0,75.85714285714286,1206.2857142857142,390.14285714285717,16.441816606851372,15.614401167176524,441.07142278773875,400.35430736857546,38.15756805667786,63.928159083532904,0.11210762331838565,1.8206278026905829,0.06157635467980296,90.25454545454545,55.00000000000001,0.7585714285714287,0.6046544933762978,0,1,0,0,0,0,1
78,1199,281,103.62,0.94,1,2,2023,1,50.0,812.0,446.0,75.0,1436.0,490.0,93.0,833.0,336.0,69.66666666666667,1225.0,380.3333333333333,73.71428571428571,1258.5714285714287,382.2857142857143,17.097758137642888,13.792682670100652,426.594655381429,365.895184054513,87.50047618918045,74.23995843594878,0.2775800711743772,4.266903914590747,0.06505421184320268,110.2340425531915,73.32,0.7371428571428572,0.6308628714643751,0,1,0,0,0,0,1
88,1724,445,103.61,1.15,1,2,2023,1,78.0,1199.0,281.0,81.0,1664.0,414.0,64.0,1492.0,352.0,72.0,1245.0,390.6666666666667,77.14285714285714,1291.7142857142858,395.57142857142856,19.69771560359222,13.957418235817244,457.73682395018227,399.52501560633,94.97543542060407,76.21211002383858,0.19775280898876405,3.8741573033707866,0.05104408352668213,90.09565217391305,101.19999999999999,0.7714285714285715,0.6474758324382385,0,1,0,0,0,0,1
66,1421,389,99.64,1.16,0,2,2023,0,88.0,1724.0,445.0,50.0,812.0,446.0,94.0,715.0,383.0,77.33333333333333,1448.0,371.6666666666667,73.14285714285714,1392.5714285714287,396.42857142857144,11.015141094572217,12.226045578035034,263.5393708727414,308.39144883457055,83.36266150581646,76.08078413295749,0.16966580976863754,3.652956298200514,0.04644616467276566,85.89655172413794,76.55999999999999,0.7314285714285714,0.698030791263874,0,1,0,0,0,0,1
58,795,216,73.8,1.08,0,2,2023,0,66.0,1421.0,389.0,78.0,1199.0,281.0,74.0,1492.0,310.0,70.66666666666667,1313.3333333333333,350.0,70.85714285714286,1293.0,383.0,15.534906930308068,13.471309902017314,473.76611670035413,376.03989150088864,119.37755232873558,98.78596391525792,0.26851851851851855,3.6805555555555554,0.0729559748427673,68.33333333333333,62.64,0.7085714285714287,0.6481203007518798,0,1,0,0,0,0,1
61,988,225,100.87,0.97,0,2,2023,0,58.0,795.0,216.0,88.0,1724.0,445.0,75.0,1436.0,490.0,61.666666666666664,1068.0,276.6666666666667,68.85714285714286,1229.0,345.14285714285717,4.041451884327437,13.789229751616155,320.5760440207596,385.64664309874865,97.38754198219264,101.68157579986095,0.27111111111111114,4.391111111111111,0.06174089068825911,103.9896907216495,59.17,0.6885714285714286,0.6160401002506266,0,1,0,0,0,0,1
86,1694,382,100.92,0.8,0,2,2023,0,61.0,988.0,225.0,66.0,1421.0,389.0,81.0,1664.0,414.0,68.33333333333333,1159.0,274.3333333333333,69.57142857142857,1233.2857142857142,340.57142857142856,15.37313674346695,14.62711116223501,473.2663098087588,391.41014902772395,93.35059364210456,98.74691074131078,0.225130890052356,4.43455497382199,0.05076741440377804,126.14999999999999,68.8,0.6957142857142857,0.6181883279627639,0,1,0,0,0,0,1
79,1420,264,97.8,1.04,0,2,2023,0,86.0,1694.0,382.0,58.0,795.0,216.0,50.0,812.0,446.0,75.33333333333333,1367.3333333333333,290.3333333333333,73.71428571428571,1320.142857142857,314.57142857142856,12.897028081435407,12.037639382568395,355.93445089416895,347.318983343088,81.74554014338231,89.92748401324492,0.29924242424242425,5.378787878787879,0.05563380281690141,94.03846153846153,82.16,0.7371428571428572,0.6617257429287504,0,1,0,0,0,0,1
90,1252,458,114.78,0.95,1,2,2023,1,79.0,1420.0,264.0,61.0,988.0,225.0,78.0,1199.0,281.0,85.0,1455.3333333333333,368.0,75.42857142857143,1327.7142857142858,339.85714285714283,5.567764362830004,13.513661517851022,223.10834438302314,344.8065710345026,97.75479527879943,102.86792271553627,0.1965065502183406,2.7336244541484715,0.07188498402555911,120.82105263157895,85.5,0.7542857142857142,0.6655209452201933,0,1,0,0,0,0,1
61,669,208,91.92,0.95,1,2,2023,1,90.0,1252.0,458.0,86.0,1694.0,382.0,88.0,1724.0,445.0,76.66666666666667,1113.6666666666667,310.0,71.57142857142857,1177.0,306.0,14.640127503998508,13.176458083227338,394.1476034854624,372.202453869755,131.1945120803458,101.48727342217208,0.2932692307692308,3.2163461538461537,0.09118086696562033,96.75789473684212,57.949999999999996,0.7157142857142856,0.5899749373433584,0,1,0,0,0,0,1
73,1670,367,109.15,1.03,0,2,2023,0,61.0,669.0,208.0,79.0,1420.0,264.0,66.0,1421.0,389.0,74.66666666666667,1197.0,344.3333333333333,72.57142857142857,1212.5714285714287,302.85714285714283,14.571661996262943,12.946777499402977,502.76137480916344,409.4434666482697,126.53194590036671,98.79343529376285,0.1989100817438692,4.550408719346049,0.043712574850299404,105.97087378640776,75.19,0.7257142857142858,0.6078052273540996,0,1,0,0,0,0,1
95,1636,432,94.7,1.05,0,2,2023,0,73.0,1670.0,367.0,90.0,1252.0,458.0,58.0,795.0,216.0,76.33333333333333,1325.0,335.6666666666667,77.85714285714286,1332.7142857142858,333.7142857142857,17.243356208503425,13.5453383300747,568.3669589270653,389.3904271575059,115.24032858914161,100.854208779661,0.2199074074074074,3.787037037037037,0.05806845965770171,90.19047619047619,99.75,0.7785714285714285,0.6680272108843538,0,1,0,0,0,0,1
96,784,403,100.97,1.1,0,2,2023,0,95.0,1636.0,432.0,61.0,669.0,208.0,61.0,988.0,225.0,88.0,1363.3333333333333,400.6666666666667,82.85714285714286,1303.5714285714287,359.14285714285717,12.999999999999984,12.720437249148512,502.00531205688816,425.4534275894592,32.56275991578897,90.81561644605065,0.23821339950372208,1.945409429280397,0.12244897959183673,91.79090909090908,105.60000000000001,0.8285714285714285,0.6534192624418188,0,1,0,0,0,0,1
77,1488,220,92.98,0.97,0,2,2023,0,96.0,784.0,403.0,73.0,1670.0,367.0,86.0,1694.0,382.0,89.33333333333333,1302.6666666666667,351.6666666666667,81.57142857142857,1274.142857142857,336.0,10.692676621563608,12.804389128434902,455.2332735349357,400.3292097642594,114.94491434305966,103.74166633196785,0.35,6.763636363636364,0.05174731182795699,95.85567010309279,74.69,0.8157142857142857,0.6386680988184749,0,1,0,0,0,0,1
63,954,472,96.08,0.85,0,2,2023,0,77.0,1488.0,220.0,95.0,1636.0,432.0,79.0,1420.0,264.0,78.66666666666667,1075.3333333333333,365.0,79.28571428571429,1207.5714285714287,365.7142857142857,16.563010998406465,14.636874503735278,367.34906197421157,410.6449630937729,130.22672536772163,109.32019375167953,0.13347457627118645,2.0211864406779663,0.0660377358490566,113.03529411764706,53.55,0.7928571428571428,0.605298961689939,0,1,0,0,0,0,1
71,591,347,102.96,1.03,1,2,2023,1,63.0,954.0,472.0,96.0,784.0,403.0,90.0,1252.0,458.0,70.33333333333333,1011.0,346.3333333333333,76.57142857142857,1113.142857142857,349.85714285714283,7.023769168568542,14.069555108544876,451.2083775817994,470.3801400893503,126.00132274437966,101.47155360235791,0.20461095100864554,1.7031700288184437,0.12013536379018612,99.96116504854368,73.13,0.7657142857142858,0.5579663444325098,0,1,0,0,0,0,1
96,750,206,100.05,0.98,1,2,2023,1,71.0,591.0,347.0,77.0,1488.0,220.0,61.0,669.0,208.0,76.66666666666667,765.0,341.6666666666667,81.57142857142857,1124.7142857142858,349.57142857142856,17.214335111567152,13.83060787838753,181.96428220944696,458.47890328989547,133.0801763349197,101.93929099036865,0.46601941747572817,3.6407766990291264,0.128,102.09183673469387,94.08,0.8157142857142857,0.5637665592552811,0,1,0,0,0,0,1
71,1048,258,85.85,0.96,0,2,2023,0,96.0,750.0,206.0,63.0,954.0,472.0,73.0,1670.0,367.0,79.33333333333333,796.3333333333334,270.3333333333333,81.28571428571429,1035.857142857143,334.0,14.433756729740653,14.05601040734637,231.9964080181688,390.4051009619926,71.30451131123009,107.03114811430683,0.2751937984496124,4.062015503875969,0.06774809160305344,89.42708333333333,68.16,0.8128571428571428,0.5192266380236304,0,1,0,0,0,0,1
89,520,424,96.57,0.92,0,2,2023,0,71.0,1048.0,258.0,71.0,591.0,347.0,95.0,1636.0,432.0,85.33333333333333,772.6666666666666,296.0,80.42857142857143,876.4285714285714,332.85714285714283,12.897028081435398,13.239551136111642,264.72879203693094,327.23888172753374,113.85956261992226,105.84647462469505,0.2099056603773585,1.2264150943396226,0.17115384615384616,104.96739130434781,81.88000000000001,0.8042857142857143,0.43931256713211597,0,1,0,0,0,0,1
94,1418,486,98.39,1.04,0,2,2023,0,89.0,520.0,424.0,96.0,750.0,206.0,96.0,784.0,403.0,84.66666666666667,995.3333333333334,389.3333333333333,80.14285714285714,967.0,344.7142857142857,12.096831541082702,12.863754913562026,451.3106838236084,380.7549518172209,117.88695149732773,118.86226522844878,0.1934156378600823,2.9176954732510287,0.06629055007052186,94.60576923076923,97.76,0.8014285714285715,0.48471177944862154,0,1,0,0,0,0,1
58,1010,492,118.86,1.02,0,2,2023,0,94.0,1418.0,486.0,71.0,1048.0,258.0,77.0,1488.0,220.0,80.33333333333333,982.6666666666666,467.3333333333333,77.42857142857143,898.7142857142857,383.57142857142856,19.502136635080106,15.393257645877997,449.62354623988836,307.574768300716,37.64748774265397,115.71496178520886,0.11788617886178862,2.0528455284552845,0.05742574257425743,116.52941176470588,59.160000000000004,0.7742857142857142,0.4504833512352309,0,1,0,0,0,0,1
94,807,433,102.58,0.99,0,2,2023,0,58.0,1010.0,492.0,89.0,520.0,424.0,63.0,954.0,472.0,82.0,1078.3333333333333,470.3333333333333,81.85714285714286,877.7142857142857,378.0,20.784609690826535,15.004761149143896,311.17894101840056,308.188640438351,32.47049943153447,111.6139178896012,0.21709006928406466,1.863741339491917,0.11648079306071871,103.61616161616162,93.06,0.8185714285714285,0.4399570354457572,0,1,0,0,0,0,1
55,1074,272,80.81,1.0,1,2,2023,1,94.0,807.0,433.0,94.0,1418.0,486.0,71.0,591.0,347.0,69.0,963.6666666666666,399.0,79.57142857142857,946.7142857142857,367.2857142857143,21.702534414210728,17.877892706330027,139.39990435195082,286.61165031317034,113.87273598188445,118.47463059760128,0.20220588235294118,3.948529411764706,0.051210428305400374,80.81,55.0,0.7957142857142857,0.4745435016111708,0,1,0,0,0,0,1
98,790,301,100.6,1.25,1,2,2023,1,55.0,1074.0,272.0,58.0,1010.0,492.0,96.0,750.0,206.0,82.33333333333333,890.3333333333334,335.3333333333333,79.85714285714286,952.4285714285714,380.85714285714283,23.755701070129113,18.197331044492703,159.28695280321278,282.4038816676451,85.81569398037465,101.08483000501522,0.32558139534883723,2.6245847176079735,0.1240506329113924,80.47999999999999,122.5,0.7985714285714286,0.4774078052273541,0,1,0,0,0,0,1
53,1288,340,98.08,1.03,0,2,2023,0,98.0,790.0,301.0,94.0,807.0,433.0,71.0,1048.0,258.0,68.66666666666667,1050.6666666666667,304.3333333333333,77.28571428571429,986.7142857142857,392.57142857142856,25.423086620891144,20.75021514518414,249.81860085536692,309.2349237961957,34.12232895529431,88.4342639909385,0.15588235294117647,3.788235294117647,0.04114906832298137,95.22330097087378,54.59,0.7728571428571429,0.494593626924454,0,1,0,0,0,0,1
85,1607,462,99.65,0.88,0,2,2023,0,53.0,1288.0,340.0,55.0,1074.0,272.0,89.0,520.0,424.0,78.66666666666667,1228.3333333333333,367.6666666666667,76.71428571428571,1142.0,398.0,23.158871590242338,20.426406811725254,411.7551861644651,308.7323544215397,83.99007877918261,91.78779875342882,0.18398268398268397,3.4783549783549783,0.05289359054138146,113.23863636363637,74.8,0.7671428571428571,0.5724310776942356,0,1,0,0,0,0,1
68,1492,441,111.43,1.08,0,3,2023,0,85.0,1607.0,462.0,98.0,790.0,301.0,94.0,1418.0,486.0,68.66666666666667,1462.3333333333333,414.3333333333333,73.0,1152.5714285714287,391.57142857142856,16.010413278030466,19.078784028338927,161.55597585150952,320.7895764842631,65.22525073415426,85.99003264498549,0.15419501133786848,3.383219954648526,0.045576407506702415,103.17592592592592,73.44,0.7299999999999999,0.5777300393841748,0,1,0,0,0,0,1
91,787,366,107.91,0.91,0,3,2023,0,68.0,1492.0,441.0,53.0,1288.0,340.0,58.0,1010.0,492.0,81.33333333333333,1295.3333333333333,423.0,77.71428571428571,1120.7142857142858,373.57142857142856,11.930353445448862,18.830067141978788,443.96884275062973,347.286488020921,50.467811523781705,73.78540312477593,0.24863387978142076,2.150273224043716,0.1156289707750953,118.58241758241758,82.81,0.777142857142857,0.5617615467239527,0,1,0,0,0,0,1
83,1994,485,114.03,0.86,0,3,2023,0,91.0,787.0,366.0,85.0,1607.0,462.0,94.0,807.0,433.0,80.66666666666667,1424.3333333333333,430.6666666666667,76.14285714285714,1290.2857142857142,381.0,11.676186592091339,17.667565116417645,606.3384643359957,444.705413461434,60.16920585593003,82.82914140969129,0.1711340206185567,4.111340206185567,0.04162487462387161,132.59302325581396,71.38,0.7614285714285715,0.6467597565341927,0,1,0,0,0,0,1
81,1684,471,105.87,1.22,1,3,2023,1,83.0,1994.0,485.0,68.0,1492.0,441.0,55.0,1074.0,272.0,85.0,1488.3333333333333,440.6666666666667,79.85714285714286,1377.4285714285713,409.42857142857144,5.291502622129179,15.015864626327419,626.8383630038397,454.90872972603233,65.0410127022426,72.7160164449276,0.17197452229299362,3.575371549893843,0.04809976247030879,86.77868852459017,98.82,0.7985714285714286,0.6904403866809882,0,1,0,0,0,0,1
79,1739,357,90.09,0.94,1,3,2023,1,81.0,1684.0,471.0,91.0,787.0,366.0,98.0,790.0,301.0,81.0,1805.6666666666667,437.6666666666667,77.14285714285714,1513.0,417.42857142857144,2.0000000000000426,12.733532783279653,165.40354691884278,387.00904382197524,70.2092111715641,60.92305842305499,0.22128851540616246,4.871148459383753,0.04542840713053479,95.8404255319149,74.25999999999999,0.7714285714285715,0.7583959899749374,0,1,0,0,0,0,1
62,1640,224,101.0,0.95,0,3,2023,0,79.0,1739.0,357.0,83.0,1994.0,485.0,53.0,1288.0,340.0,74.0,1687.6666666666667,350.6666666666667,78.42857142857143,1563.2857142857142,400.85714285714283,10.440306508910576,10.06408039940634,49.60174728105555,375.60161265437995,123.6217348743064,92.886002841168,0.2767857142857143,7.321428571428571,0.03780487804878049,106.31578947368422,58.9,0.7842857142857144,0.7836018617973506,0,1,0,0,0,0,1
58,1679,389,84.49,1.01,0,3,2023,0,62.0,1640.0,224.0,81.0,1684.0,471.0,85.0,1607.0,462.0,66.33333333333333,1686.0,323.3333333333333,74.57142857142857,1573.5714285714287,390.42857142857144,11.15048578911853,12.094863136295285,49.86983055917042,377.97656767885115,87.5004761891803,88.88917658683577,0.14910025706940874,4.316195372750642,0.034544371649791544,83.65346534653465,58.58,0.7457142857142858,0.7887576083064805,0,1,0,0,0,0,1
87,1160,337,89.38,1.05,0,3,2023,0,58.0,1679.0,389.0,79.0,1739.0,357.0,68.0,1492.0,441.0,69.0,1493.0,316.6666666666667,77.28571428571429,1526.142857142857,375.57142857142856,15.716233645501733,12.499523800453192,289.0449791987403,409.4384074849465,84.35836255720776,87.7113773366129,0.258160237388724,3.4421364985163203,0.075,85.12380952380951,91.35000000000001,0.7728571428571429,0.7649838882921589,0,1,0,0,0,0,1
